AttendanceID,EmployeeID,Date,CheckInTime,CheckOutTime,Status,WorkHours,OvertimeHours
2316,3876,2023-12-22,08:50:40,04:31:27,Half-day,0.0,0.0
2317,3868,2023-10-29,07:33:01,04:16:12,Late,0.0,0.0
2318,3851,2023-10-25,19:35:01,08:50:38,Present,4.3,0.17
2319,3854,2023-07-01,05:17:30,00:38:34,Half-day,0.0,0.0
2320,3881,2024-05-18,01:39:06,22:40:53,Late,0.0,0.0
2321,3869,2023-08-12,12:34:50,12:44:48,Half-day,0.0,0.0
2322,3882,2024-03-03,13:54:40,20:14:27,Absent,0.0,0.0
2323,3873,2023-06-07,00:37:56,10:45:17,Half-day,0.0,0.0
2324,3856,2023-09-04,21:27:37,12:19:34,Half-day,0.0,0.0
2325,3899,2024-04-22,11:57:47,23:24:07,Late,0.0,0.0
2326,3885,2023-07-03,17:26:36,01:35:20,Late,0.0,0.0
2327,3881,2023-12-18,21:26:14,09:23:09,Present,5.68,1.62
2328,3896,2023-10-01,15:31:45,09:56:32,Half-day,0.0,0.0
2329,3878,2023-09-30,07:42:52,06:09:22,Absent,0.0,0.0
2330,3866,2024-01-13,02:51:34,10:14:53,Half-day,0.0,0.0
2331,3860,2024-04-17,03:01:38,11:08:59,Half-day,0.0,0.0
2332,3892,2023-11-15,22:08:33,08:00:36,Present,6.61,0.0
2333,3855,2024-04-22,15:50:52,14:00:27,Absent,0.0,0.0
2334,3862,2023-06-16,03:03:31,17:08:35,Half-day,0.0,0.0
2335,3869,2024-02-07,13:57:05,09:11:45,Late,0.0,0.0
2336,3853,2023-07-16,01:58:03,20:10:46,Late,0.0,0.0
2337,3858,2024-01-20,16:00:15,18:49:28,Present,4.43,0.0
2338,3877,2023-10-05,21:23:55,17:09:04,Half-day,0.0,0.0
2339,3874,2024-05-16,02:50:57,07:25:46,Absent,0.0,0.0
2340,3878,2023-11-07,22:41:59,20:19:07,Absent,0.0,0.0
2341,3928,2023-06-27,17:07:05,23:15:07,Half-day,0.0,0.0
2342,3902,2023-10-01,17:35:09,23:31:36,Half-day,0.0,0.0
2343,3910,2024-02-01,12:10:39,10:08:10,Present,4.96,0.78
2344,3911,2024-04-01,11:37:19,23:20:06,Half-day,0.0,0.0
2345,3909,2023-07-26,06:11:41,13:12:32,Late,0.0,0.0
2346,3924,2024-03-23,04:15:38,20:00:08,Late,0.0,0.0
2347,3938,2024-02-08,14:57:49,07:38:57,Half-day,0.0,0.0
2348,3945,2023-08-30,08:38:55,04:17:18,Present,5.31,1.28
2349,3901,2023-11-21,08:39:35,18:27:48,Half-day,0.0,0.0
2350,3939,2023-08-24,04:41:04,18:30:04,Late,0.0,0.0
2351,3913,2023-09-19,18:47:39,11:51:47,Half-day,0.0,0.0
2352,3907,2023-05-29,17:36:24,16:35:30,Half-day,0.0,0.0
2353,3933,2024-01-03,17:03:29,15:06:32,Present,5.58,1.48
2354,3925,2024-02-10,19:44:29,07:16:54,Late,0.0,0.0
2355,3908,2023-10-09,09:52:07,10:14:46,Present,5.46,0.0
2356,3916,2024-04-30,05:27:17,23:56:20,Absent,0.0,0.0
2357,3919,2023-11-05,00:52:31,04:51:47,Absent,0.0,0.0
2358,3909,2023-12-23,08:50:01,21:30:45,Present,5.0,1.71
2359,3944,2023-09-25,11:50:29,00:05:13,Half-day,0.0,0.0
2360,3936,2023-11-19,19:39:51,19:16:51,Half-day,0.0,0.0
2361,3921,2023-12-08,23:26:25,19:06:27,Late,0.0,0.0
2362,3930,2024-04-09,17:49:36,10:58:51,Present,4.34,1.57
2363,3927,2023-08-26,22:23:49,10:48:27,Present,5.32,0.0
2364,3915,2023-12-17,06:50:00,03:49:49,Half-day,0.0,0.0
2365,3933,2023-07-09,15:26:24,19:43:18,Present,6.1,0.02
2366,3918,2024-05-21,22:25:48,07:04:26,Absent,0.0,0.0
2367,3908,2024-03-01,13:15:00,07:29:17,Present,5.34,0.0
2368,3949,2023-09-16,22:48:09,16:08:29,Half-day,0.0,0.0
2369,3946,2023-06-22,08:27:23,16:57:16,Late,0.0,0.0
2370,3922,2023-09-15,20:21:35,18:10:53,Absent,0.0,0.0
2371,3974,2023-10-16,06:51:20,05:40:57,Present,5.8,0.6
2372,3952,2023-09-07,11:21:04,20:44:19,Absent,0.0,0.0
2373,3983,2023-12-07,20:55:29,03:32:39,Present,5.08,0.65
2374,3996,2023-06-08,10:14:54,06:57:22,Half-day,0.0,0.0
2375,3965,2024-01-26,07:12:33,05:33:35,Absent,0.0,0.0
2376,3984,2023-11-03,12:24:44,03:11:16,Absent,0.0,0.0
2377,3969,2023-11-24,00:10:43,20:06:26,Present,6.82,0.0
2378,3997,2023-08-05,06:25:40,20:01:24,Present,4.88,0.0
2379,4000,2023-06-19,06:09:41,08:52:22,Present,6.76,0.0
2380,3977,2024-01-02,17:07:17,20:19:17,Late,0.0,0.0
2381,3966,2024-01-10,02:00:55,10:03:31,Late,0.0,0.0
2382,3996,2024-05-08,10:00:53,23:52:03,Half-day,0.0,0.0
2383,3993,2023-05-30,11:29:42,06:47:07,Half-day,0.0,0.0
2384,3969,2024-01-29,02:44:39,19:17:28,Absent,0.0,0.0
2385,3993,2023-10-18,14:30:29,02:57:02,Absent,0.0,0.0
2386,3959,2024-01-20,06:44:49,17:17:45,Absent,0.0,0.0
2387,3983,2024-02-04,21:17:28,14:17:23,Present,5.19,0.0
2388,3961,2023-09-12,14:35:08,06:14:20,Present,4.82,1.91
2389,3982,2023-08-06,04:21:52,16:40:31,Half-day,0.0,0.0
2390,3997,2023-07-31,10:36:43,17:31:38,Absent,0.0,0.0
2391,3999,2023-07-02,05:36:36,12:08:47,Present,6.43,0.76
2392,3980,2024-05-18,17:14:31,13:14:57,Late,0.0,0.0
2393,3979,2024-02-25,05:27:56,14:05:03,Half-day,0.0,0.0
2394,3996,2023-08-04,10:09:38,17:38:25,Present,6.65,0.83
2395,3991,2023-09-07,19:20:05,18:42:21,Half-day,0.0,0.0
2396,3994,2023-11-16,19:52:02,19:23:27,Absent,0.0,0.0
2397,3986,2023-09-30,07:59:29,10:28:54,Half-day,0.0,0.0
2398,3958,2024-03-28,20:05:06,19:06:47,Present,4.79,0.0
2399,3998,2024-02-17,21:21:04,12:18:48,Absent,0.0,0.0
2400,3953,2023-07-14,11:17:39,14:01:14,Absent,0.0,0.0
2401,4042,2023-10-17,04:06:51,09:52:32,Absent,0.0,0.0
2402,4023,2024-04-29,05:15:20,01:48:13,Absent,0.0,0.0
2403,4019,2024-03-12,12:22:21,02:42:21,Late,0.0,0.0
2404,4019,2024-01-01,06:41:53,01:37:02,Absent,0.0,0.0
2405,4019,2024-04-18,23:46:48,22:39:58,Present,7.6,0.0
2406,4009,2024-01-20,18:50:55,18:44:10,Absent,0.0,0.0
2407,4017,2023-09-03,10:32:00,23:37:54,Late,0.0,0.0
2408,4017,2023-07-31,11:57:21,09:13:05,Half-day,0.0,0.0
2409,4044,2023-06-16,19:31:05,08:54:11,Present,5.4,0.0
2410,4019,2024-05-19,01:17:06,09:41:25,Present,6.04,0.0
2411,4043,2024-02-03,04:28:56,11:22:28,Half-day,0.0,0.0
2412,4024,2024-01-20,10:00:49,16:11:38,Half-day,0.0,0.0
2413,4030,2024-03-08,23:38:25,19:12:16,Absent,0.0,0.0
2414,4014,2024-01-23,22:36:32,12:52:53,Half-day,0.0,0.0
2415,4049,2023-11-21,13:09:08,22:47:33,Present,7.13,1.95
2416,4031,2024-01-08,02:02:19,03:01:42,Half-day,0.0,0.0
2417,4004,2024-04-10,12:31:30,00:22:30,Absent,0.0,0.0
2418,4015,2024-04-02,22:07:48,21:40:34,Present,6.3,1.17
2419,4049,2024-01-03,07:45:45,15:34:09,Absent,0.0,0.0
2420,4033,2023-07-07,06:30:38,19:38:34,Late,0.0,0.0
2421,4047,2023-11-19,21:20:38,18:25:01,Present,5.82,0.0
2422,4041,2023-12-12,06:39:29,13:26:45,Present,7.96,0.0
2423,4011,2023-08-19,20:26:21,06:29:47,Absent,0.0,0.0
2424,4002,2024-04-13,02:02:47,19:11:56,Absent,0.0,0.0
2425,4006,2023-07-10,11:48:12,23:41:16,Half-day,0.0,0.0
2426,4023,2023-10-16,07:44:42,03:26:28,Present,7.35,0.0
2427,4016,2024-05-07,03:16:01,18:02:27,Late,0.0,0.0
2428,4050,2024-02-08,04:22:01,03:00:00,Late,0.0,0.0
2429,4031,2024-04-19,18:32:22,20:42:50,Half-day,0.0,0.0
2430,4041,2023-12-10,00:28:25,21:15:23,Absent,0.0,0.0
2431,4098,2023-07-03,19:18:10,22:51:20,Late,0.0,0.0
2432,4085,2023-12-10,12:39:32,07:25:33,Half-day,0.0,0.0
2433,4056,2024-02-29,19:08:45,18:41:34,Present,6.51,0.0
2434,4061,2024-03-30,08:19:48,06:56:28,Late,0.0,0.0
2435,4088,2023-09-21,10:03:00,17:37:24,Absent,0.0,0.0
2436,4069,2023-12-25,21:43:10,22:14:08,Absent,0.0,0.0
2437,4064,2024-02-29,07:26:13,02:40:28,Present,4.67,1.76
2438,4052,2023-07-09,03:53:40,16:53:49,Present,4.68,0.0
2439,4073,2023-12-17,10:51:57,09:27:01,Half-day,0.0,0.0
2440,4069,2023-10-27,00:24:45,15:48:21,Half-day,0.0,0.0
2441,4055,2024-05-01,06:52:47,17:56:51,Present,5.64,0.0
2442,4068,2023-07-17,00:33:58,19:41:29,Present,6.28,0.0
2443,4090,2024-05-16,21:27:04,04:20:18,Absent,0.0,0.0
2444,4066,2023-07-04,19:03:54,02:13:26,Late,0.0,0.0
2445,4068,2023-10-16,04:50:00,18:21:38,Half-day,0.0,0.0
2446,4099,2023-10-13,18:14:30,05:19:13,Half-day,0.0,0.0
2447,4084,2023-10-25,21:11:11,12:45:39,Absent,0.0,0.0
2448,4082,2023-10-18,13:57:03,12:59:57,Late,0.0,0.0
2449,4086,2023-10-22,21:28:01,14:55:29,Absent,0.0,0.0
2450,4096,2024-03-09,00:57:56,05:41:18,Absent,0.0,0.0
2451,4051,2023-09-17,17:16:06,18:55:25,Half-day,0.0,0.0
2452,4075,2024-02-28,00:09:34,15:36:29,Present,5.11,0.77
2453,4061,2023-06-07,12:59:10,15:39:08,Late,0.0,0.0
2454,4097,2023-10-31,19:16:05,05:47:48,Late,0.0,0.0
2455,4064,2023-10-16,00:40:28,22:06:06,Present,6.52,0.0
2456,4057,2023-08-27,13:46:10,02:38:51,Absent,0.0,0.0
2457,4065,2024-03-19,09:45:00,07:13:12,Present,4.22,1.1
2458,4080,2023-08-01,01:32:37,04:35:24,Half-day,0.0,0.0
2459,4062,2023-08-11,14:05:04,02:44:17,Half-day,0.0,0.0
2460,4054,2023-06-18,17:57:41,21:42:10,Late,0.0,0.0
2461,4118,2023-07-22,17:21:12,04:53:55,Present,7.53,0.0
2462,4107,2023-11-13,07:25:25,00:38:58,Present,4.65,0.0
2463,4121,2023-12-23,02:21:48,12:27:44,Half-day,0.0,0.0
2464,4108,2023-12-25,19:15:49,20:20:09,Late,0.0,0.0
2465,4140,2024-01-18,05:51:45,14:07:45,Late,0.0,0.0
2466,4128,2023-06-24,08:33:41,17:16:39,Absent,0.0,0.0
2467,4118,2024-02-21,16:52:47,00:21:38,Present,7.42,0.0
2468,4128,2023-07-11,21:33:38,15:41:14,Present,6.43,1.57
2469,4119,2023-08-30,10:25:07,14:15:08,Late,0.0,0.0
2470,4101,2023-09-07,08:53:31,00:37:28,Absent,0.0,0.0
2471,4131,2024-01-06,01:07:34,14:55:55,Late,0.0,0.0
2472,4118,2024-04-14,17:50:13,12:28:26,Absent,0.0,0.0
2473,4118,2024-04-12,16:32:40,11:10:39,Absent,0.0,0.0
2474,4103,2024-03-22,17:27:04,12:23:08,Absent,0.0,0.0
2475,4126,2023-11-04,11:26:16,12:59:33,Late,0.0,0.0
2476,4125,2023-10-30,10:19:58,21:08:23,Absent,0.0,0.0
2477,4121,2024-02-22,20:49:00,10:09:23,Present,5.83,0.0
2478,4103,2024-03-30,07:07:43,15:04:47,Absent,0.0,0.0
2479,4128,2023-10-22,20:22:58,21:31:23,Present,7.74,0.0
2480,4109,2023-10-10,07:25:37,23:16:35,Present,6.43,0.0
2481,4150,2023-12-24,10:59:31,22:49:42,Absent,0.0,0.0
2482,4146,2024-04-30,04:15:53,23:31:33,Present,6.17,0.0
2483,4127,2023-10-07,17:50:15,16:53:26,Half-day,0.0,0.0
2484,4142,2024-04-13,12:49:16,07:16:50,Present,5.73,1.79
2485,4148,2024-01-18,06:51:51,03:49:08,Late,0.0,0.0
2486,4139,2023-07-22,08:09:30,21:43:09,Half-day,0.0,0.0
2487,4125,2024-04-30,05:43:42,12:35:29,Half-day,0.0,0.0
2488,4126,2024-03-26,11:11:09,17:12:10,Absent,0.0,0.0
2489,4103,2023-08-01,17:31:37,16:18:03,Present,7.85,0.0
2490,4139,2023-07-08,21:33:28,11:49:04,Present,4.05,0.94
2491,4162,2023-11-13,10:44:59,14:53:39,Half-day,0.0,0.0
2492,4182,2024-03-22,11:18:42,07:17:01,Half-day,0.0,0.0
2493,4176,2023-10-09,15:51:44,14:54:15,Present,7.22,0.43
2494,4192,2023-11-28,22:18:24,06:50:23,Late,0.0,0.0
2495,4161,2023-09-10,10:05:26,09:49:49,Late,0.0,0.0
2496,4179,2023-11-21,20:41:07,18:37:58,Half-day,0.0,0.0
2497,4178,2023-06-13,11:35:58,03:12:23,Present,5.45,0.13
2498,4197,2023-06-30,12:38:42,17:02:43,Absent,0.0,0.0
2499,4168,2023-12-04,03:58:51,02:37:34,Present,6.5,0.0
2500,4179,2024-03-04,08:01:37,12:00:44,Late,0.0,0.0
2501,4198,2023-10-02,03:55:15,07:01:45,Late,0.0,0.0
2502,4165,2024-03-05,04:36:38,21:39:36,Present,6.81,1.34
2503,4174,2024-04-16,17:30:09,20:39:36,Absent,0.0,0.0
2504,4176,2023-08-31,07:18:42,13:35:24,Absent,0.0,0.0
2505,4186,2023-12-10,07:42:16,21:39:20,Present,7.06,0.0
2506,4199,2024-01-17,07:47:25,16:10:51,Late,0.0,0.0
2507,4178,2023-12-31,20:00:38,11:30:41,Late,0.0,0.0
2508,4160,2024-03-24,11:20:14,21:55:56,Half-day,0.0,0.0
2509,4153,2023-08-03,11:45:16,11:41:48,Half-day,0.0,0.0
2510,4165,2024-05-18,22:04:02,13:52:43,Absent,0.0,0.0
2511,4151,2024-04-23,17:05:19,01:13:37,Present,6.08,0.0
2512,4174,2024-01-09,05:06:41,03:56:59,Half-day,0.0,0.0
2513,4178,2024-02-11,12:56:15,02:52:33,Absent,0.0,0.0
2514,4161,2023-07-14,11:22:36,10:37:07,Late,0.0,0.0
2515,4191,2023-09-23,03:49:43,10:08:03,Absent,0.0,0.0
2516,4159,2023-11-27,01:44:07,09:45:05,Late,0.0,0.0
2517,4154,2023-08-08,07:07:42,18:23:10,Present,7.43,0.62
2518,4176,2023-08-16,16:16:02,01:24:26,Absent,0.0,0.0
2519,4159,2024-04-29,21:09:00,07:38:13,Present,6.29,0.6
2520,4151,2023-08-13,23:42:18,16:36:30,Absent,0.0,0.0
2521,4227,2023-10-14,17:06:32,00:03:09,Absent,0.0,0.0
2522,4227,2023-06-18,08:56:06,19:06:53,Half-day,0.0,0.0
2523,4227,2024-04-23,20:35:31,08:06:49,Present,6.18,0.0
2524,4246,2023-10-13,20:59:29,03:54:28,Absent,0.0,0.0
2525,4203,2023-06-11,15:28:47,12:15:19,Absent,0.0,0.0
2526,4218,2023-06-21,21:59:08,03:23:44,Absent,0.0,0.0
2527,4240,2023-10-30,17:23:36,15:20:20,Present,6.6,1.11
2528,4243,2024-03-01,07:35:39,14:55:05,Present,6.61,0.0
2529,4226,2024-02-14,13:58:38,03:00:03,Late,0.0,0.0
2530,4204,2023-06-04,05:39:02,01:02:09,Half-day,0.0,0.0
2531,4214,2023-06-05,14:10:47,22:49:32,Late,0.0,0.0
2532,4212,2024-05-05,18:05:33,23:09:25,Half-day,0.0,0.0
2533,4214,2023-08-10,00:23:48,02:12:58,Half-day,0.0,0.0
2534,4242,2024-04-10,08:58:21,07:34:05,Half-day,0.0,0.0
2535,4201,2024-04-08,09:23:02,19:51:05,Present,6.63,0.03
2536,4211,2024-04-25,09:23:07,19:24:39,Present,7.0,0.0
2537,4242,2024-05-13,19:16:36,22:37:43,Present,4.82,1.63
2538,4210,2023-06-26,13:43:45,23:08:11,Half-day,0.0,0.0
2539,4220,2024-04-28,14:41:40,10:23:48,Late,0.0,0.0
2540,4248,2023-07-18,19:21:56,00:26:24,Absent,0.0,0.0
2541,4245,2023-08-06,08:41:48,07:18:02,Half-day,0.0,0.0
2542,4235,2024-03-19,07:26:16,14:43:52,Present,6.87,0.0
2543,4218,2024-01-03,23:45:50,10:35:42,Late,0.0,0.0
2544,4234,2023-06-26,06:21:11,18:37:13,Late,0.0,0.0
2545,4224,2024-02-06,15:23:52,13:45:19,Late,0.0,0.0
2546,4209,2023-05-24,05:08:14,09:32:46,Absent,0.0,0.0
2547,4249,2023-06-22,02:43:31,21:56:45,Late,0.0,0.0
2548,4241,2023-10-03,04:55:50,19:07:41,Late,0.0,0.0
2549,4242,2023-08-02,07:27:50,22:47:19,Half-day,0.0,0.0
2550,4220,2024-01-03,19:57:14,09:04:21,Half-day,0.0,0.0
2551,4253,2023-07-01,13:54:35,10:15:01,Half-day,0.0,0.0
2552,4292,2023-08-20,23:05:51,06:14:13,Absent,0.0,0.0
2553,4280,2024-04-11,11:45:27,21:03:43,Late,0.0,0.0
2554,4294,2023-08-31,03:48:07,23:12:58,Half-day,0.0,0.0
2555,4279,2023-09-29,22:25:57,04:14:34,Absent,0.0,0.0
2556,4294,2023-06-12,07:35:42,07:49:40,Absent,0.0,0.0
2557,4278,2024-02-10,20:23:12,07:57:20,Half-day,0.0,0.0
2558,4294,2024-04-26,05:29:02,04:17:37,Half-day,0.0,0.0
2559,4267,2023-11-08,09:26:46,20:03:55,Half-day,0.0,0.0
2560,4252,2023-08-09,04:52:07,22:18:33,Present,4.8,0.0
2561,4267,2024-02-14,23:41:01,17:57:02,Half-day,0.0,0.0
2562,4264,2023-12-29,07:57:22,14:58:11,Half-day,0.0,0.0
2563,4267,2023-12-02,06:35:38,02:18:48,Absent,0.0,0.0
2564,4279,2023-09-28,02:47:18,05:29:00,Absent,0.0,0.0
2565,4281,2023-08-18,11:05:57,20:33:17,Late,0.0,0.0
2566,4257,2023-06-23,11:36:40,19:11:21,Absent,0.0,0.0
2567,4299,2023-12-26,01:17:39,05:30:32,Late,0.0,0.0
2568,4286,2023-08-01,03:10:30,06:41:09,Late,0.0,0.0
2569,4260,2024-01-30,03:28:34,15:01:49,Half-day,0.0,0.0
2570,4268,2023-07-14,03:37:58,22:04:10,Absent,0.0,0.0
2571,4298,2024-04-26,11:47:33,14:43:25,Half-day,0.0,0.0
2572,4252,2023-09-21,05:10:58,22:00:15,Late,0.0,0.0
2573,4260,2023-08-26,22:28:32,06:29:05,Present,5.3,1.12
2574,4256,2024-05-22,04:26:58,19:03:25,Absent,0.0,0.0
2575,4295,2023-11-14,07:09:14,10:50:22,Absent,0.0,0.0
2576,4276,2024-05-04,13:18:20,20:06:53,Late,0.0,0.0
2577,4300,2023-08-25,20:02:46,19:21:14,Absent,0.0,0.0
2578,4290,2023-05-28,21:51:21,04:48:10,Absent,0.0,0.0
2579,4273,2024-03-08,13:52:52,02:49:57,Absent,0.0,0.0
2580,4287,2023-07-28,02:26:47,00:33:33,Half-day,0.0,0.0
2581,4339,2023-11-23,08:27:17,07:01:33,Half-day,0.0,0.0
2582,4332,2023-09-25,07:30:46,11:19:52,Half-day,0.0,0.0
2583,4323,2024-05-16,06:43:33,11:22:31,Late,0.0,0.0
2584,4315,2023-09-08,11:27:13,09:54:10,Present,6.88,1.22
2585,4326,2023-06-10,22:18:24,20:59:14,Absent,0.0,0.0
2586,4344,2023-09-27,08:03:35,22:05:02,Late,0.0,0.0
2587,4314,2023-11-02,01:42:34,23:02:57,Absent,0.0,0.0
2588,4325,2024-02-12,22:49:31,02:10:30,Absent,0.0,0.0
2589,4330,2023-08-07,02:49:02,16:36:27,Late,0.0,0.0
2590,4316,2023-08-07,23:16:40,03:07:51,Absent,0.0,0.0
2591,4343,2024-05-07,02:26:30,07:06:29,Absent,0.0,0.0
2592,4337,2023-08-28,15:37:03,06:18:35,Present,6.63,0.0
2593,4344,2024-05-20,11:21:34,00:16:15,Present,5.03,0.0
2594,4336,2024-02-28,19:39:05,07:19:34,Present,5.35,1.17
2595,4338,2023-07-24,12:02:27,05:26:42,Late,0.0,0.0
2596,4329,2024-03-09,09:09:35,12:48:35,Present,7.28,1.16
2597,4348,2024-05-01,22:19:02,20:15:36,Absent,0.0,0.0
2598,4334,2024-04-03,15:38:14,04:01:43,Present,4.53,1.15
2599,4327,2023-11-23,11:40:59,21:12:23,Late,0.0,0.0
2600,4326,2023-09-09,12:50:49,22:55:22,Late,0.0,0.0
2601,4329,2023-12-02,01:16:20,22:06:04,Absent,0.0,0.0
2602,4329,2023-12-24,16:27:56,22:01:35,Late,0.0,0.0
2603,4348,2023-07-22,20:40:12,03:56:27,Absent,0.0,0.0
2604,4330,2024-03-04,17:17:04,19:40:08,Late,0.0,0.0
2605,4342,2023-10-04,02:59:47,19:57:41,Absent,0.0,0.0
2606,4334,2024-02-13,11:46:35,07:29:56,Late,0.0,0.0
2607,4333,2023-09-26,15:54:46,07:51:02,Late,0.0,0.0
2608,4342,2023-08-21,18:36:37,13:35:03,Late,0.0,0.0
2609,4320,2024-01-20,23:02:00,01:50:05,Half-day,0.0,0.0
2610,4312,2023-06-10,06:27:56,21:15:42,Present,6.33,0.7
2611,4352,2024-03-01,00:24:53,04:03:36,Present,5.46,0.0
2612,4364,2024-02-20,09:25:41,08:31:56,Present,7.11,0.0
2613,4395,2024-02-16,03:24:58,12:39:19,Present,4.05,0.0
2614,4360,2023-09-06,22:20:03,00:20:06,Late,0.0,0.0
2615,4365,2024-01-13,03:40:53,06:47:23,Half-day,0.0,0.0
2616,4373,2023-10-02,14:48:06,15:41:14,Present,6.78,1.66
2617,4353,2024-03-03,15:55:23,05:41:15,Present,5.46,1.66
2618,4363,2024-01-27,06:07:15,06:34:08,Half-day,0.0,0.0
2619,4371,2023-09-22,13:26:56,17:20:36,Absent,0.0,0.0
2620,4390,2024-03-02,21:25:46,13:06:41,Present,4.96,0.0
2621,4383,2024-01-24,02:57:25,04:58:30,Present,7.8,1.22
2622,4399,2023-07-26,16:14:53,15:46:37,Late,0.0,0.0
2623,4395,2024-01-07,01:30:42,12:13:41,Absent,0.0,0.0
2624,4366,2024-01-22,16:28:48,16:40:17,Present,5.74,1.34
2625,4372,2024-01-25,19:36:59,17:01:23,Present,6.06,0.0
2626,4389,2023-06-19,16:32:59,18:34:18,Absent,0.0,0.0
2627,4359,2023-09-11,20:43:25,23:10:51,Half-day,0.0,0.0
2628,4366,2023-07-23,23:10:42,07:15:49,Half-day,0.0,0.0
2629,4362,2023-08-01,18:38:46,21:19:59,Absent,0.0,0.0
2630,4375,2023-07-19,23:20:41,04:21:47,Absent,0.0,0.0
2631,4381,2023-09-01,05:48:36,02:08:14,Present,5.38,1.25
2632,4371,2024-04-15,04:51:14,21:27:35,Half-day,0.0,0.0
2633,4385,2024-01-14,23:07:26,04:49:34,Present,6.22,1.65
2634,4371,2023-12-13,21:55:53,13:49:32,Half-day,0.0,0.0
2635,4352,2023-07-01,07:38:54,21:52:50,Present,6.5,1.24
2636,4387,2023-10-18,18:27:12,04:25:51,Late,0.0,0.0
2637,4375,2023-09-22,06:00:46,01:21:56,Present,4.86,0.0
2638,4394,2023-07-10,12:48:26,05:53:32,Absent,0.0,0.0
2639,4396,2023-08-31,03:36:29,13:16:10,Half-day,0.0,0.0
2640,4400,2024-02-06,00:24:56,05:06:14,Late,0.0,0.0
2641,4438,2023-06-16,06:36:45,18:19:12,Present,4.34,0.0
2642,4443,2023-06-09,13:49:59,22:31:01,Half-day,0.0,0.0
2643,4437,2024-02-11,00:58:42,20:26:57,Present,7.13,1.43
2644,4411,2024-03-24,08:31:15,23:49:33,Half-day,0.0,0.0
2645,4449,2024-02-07,23:34:58,02:35:49,Present,6.92,0.0
2646,4423,2024-02-17,09:33:50,02:58:35,Absent,0.0,0.0
2647,4406,2024-02-07,16:51:12,23:49:05,Absent,0.0,0.0
2648,4440,2023-06-25,22:45:34,22:50:08,Absent,0.0,0.0
2649,4418,2024-03-15,12:35:04,07:43:49,Late,0.0,0.0
2650,4411,2023-11-29,20:09:50,12:47:13,Absent,0.0,0.0
2651,4432,2023-09-07,13:27:29,09:31:04,Late,0.0,0.0
2652,4420,2023-08-24,20:03:15,18:26:42,Present,7.94,0.0
2653,4432,2024-03-30,06:26:41,16:49:58,Absent,0.0,0.0
2654,4438,2023-12-13,04:57:45,12:36:57,Present,7.46,1.19
2655,4440,2023-10-27,02:36:17,05:32:05,Late,0.0,0.0
2656,4411,2024-02-09,00:12:10,20:37:32,Present,4.37,0.0
2657,4427,2023-08-23,07:50:43,14:56:12,Late,0.0,0.0
2658,4415,2023-07-19,14:08:56,21:44:56,Absent,0.0,0.0
2659,4427,2024-05-03,08:30:52,04:57:56,Present,4.84,0.0
2660,4407,2024-03-25,02:19:12,17:47:35,Absent,0.0,0.0
2661,4411,2023-06-20,13:49:40,02:02:40,Absent,0.0,0.0
2662,4422,2023-08-12,20:22:42,22:38:18,Present,7.11,1.72
2663,4432,2023-11-30,21:18:01,01:52:22,Present,4.39,0.0
2664,4425,2023-07-15,10:42:22,03:40:07,Half-day,0.0,0.0
2665,4433,2023-08-15,03:51:09,00:21:56,Absent,0.0,0.0
2666,4439,2024-05-22,16:40:47,13:15:19,Absent,0.0,0.0
2667,4450,2024-02-10,19:48:09,05:07:41,Late,0.0,0.0
2668,4405,2023-10-06,16:09:06,10:51:39,Absent,0.0,0.0
2669,4441,2023-06-26,00:34:59,19:11:16,Half-day,0.0,0.0
2670,4410,2024-03-12,14:07:58,16:45:31,Absent,0.0,0.0
2671,4484,2023-10-26,04:16:46,14:52:23,Present,5.41,0.0
2672,4488,2024-05-14,00:59:45,21:00:19,Absent,0.0,0.0
2673,4479,2023-09-10,00:03:52,08:21:33,Present,6.99,1.85
2674,4466,2024-03-06,15:10:34,03:55:03,Half-day,0.0,0.0
2675,4468,2023-06-17,22:08:17,23:30:40,Absent,0.0,0.0
2676,4459,2023-06-12,08:28:59,03:14:46,Absent,0.0,0.0
2677,4457,2023-12-29,08:40:43,14:59:54,Late,0.0,0.0
2678,4499,2023-09-09,20:54:38,16:51:24,Late,0.0,0.0
2679,4458,2023-11-03,04:25:33,20:39:08,Present,7.25,0.33
2680,4496,2023-09-14,08:13:26,02:44:29,Absent,0.0,0.0
2681,4472,2024-01-16,08:46:10,02:42:03,Absent,0.0,0.0
2682,4489,2024-01-02,16:01:37,22:30:23,Absent,0.0,0.0
2683,4467,2023-11-10,08:44:41,05:12:54,Half-day,0.0,0.0
2684,4477,2023-11-10,19:55:31,17:08:59,Absent,0.0,0.0
2685,4455,2024-05-02,06:18:07,16:35:42,Half-day,0.0,0.0
2686,4469,2023-11-07,07:31:40,04:46:16,Half-day,0.0,0.0
2687,4470,2024-05-14,13:31:11,11:00:40,Late,0.0,0.0
2688,4497,2023-08-31,16:37:14,05:50:33,Late,0.0,0.0
2689,4491,2024-01-04,23:18:28,11:51:32,Present,4.44,0.0
2690,4496,2024-05-15,07:33:59,13:08:37,Half-day,0.0,0.0
2691,4469,2023-05-28,00:01:40,17:02:12,Present,7.98,0.15
2692,4478,2023-11-02,09:32:17,21:37:22,Present,5.76,0.3
2693,4488,2023-08-01,04:37:51,16:54:28,Present,5.56,0.0
2694,4453,2023-06-11,08:22:43,21:00:41,Half-day,0.0,0.0
