UsageID,CompanyID,EmployeeID,ModuleName,TaskDescription,StartTime,EndTime,TaskDuration,CompletionStatus,ErrorDetails,LastUsedDate
4444,45,2225,Payroll,Submit payroll,2024-04-28 07:36:21.034209,2024-04-28 08:06:21.034209,30.0,Not completed,Unable to process user input,2024-05-01 09:06:01.664959
4445,45,2202,Leave Management,Submit for approval,2024-04-08 09:50:32.463684,2024-04-08 10:09:32.463684,19.0,Not completed,Unable to process user input,2024-03-25 15:53:52.330245
4446,45,2238,Payroll,Edit payroll,2024-05-13 06:34:37.202659,2024-05-13 06:42:37.202659,8.0,Completed,,2024-04-15 14:35:43.759496
4447,45,2249,Payroll,Edit payroll,2024-05-22 20:55:13.263487,2024-05-22 21:47:13.263487,52.0,Not completed,Connection timeout,2024-03-30 18:40:08.314854
4448,45,2207,Payroll,Create payroll notifications,2024-04-28 14:18:38.137267,2024-04-28 15:03:38.137267,45.0,Not completed,Invalid data format,2024-05-22 22:17:51.662952
4449,45,2207,Leave Management,Delete leave submission,2024-03-29 14:56:39.779763,2024-03-29 15:52:39.779763,56.0,Completed,,2024-04-23 08:31:30.590050
4450,45,2226,Payroll,Submit payroll,2024-04-23 06:38:12.957571,2024-04-23 06:43:12.957571,5.0,Not completed,Invalid data format,2024-04-16 13:21:09.083048
4451,45,2247,Leave Management,Submit for approval,2024-04-09 10:02:55.044610,2024-04-09 10:59:55.044610,57.0,Not completed,Database error,2024-04-16 00:53:17.637144
4452,45,2239,Performance Review,Delete review,2024-05-21 01:44:19.029815,2024-05-21 02:27:19.029815,43.0,Completed,,2024-03-24 08:57:01.483389
4453,45,2217,Performance Review,Start new review,2024-04-01 03:02:12.919586,2024-04-01 03:07:12.919586,5.0,Not completed,Database error,2024-04-16 18:37:36.905041
4454,45,2203,Performance Review,Edit existing review,2024-04-09 02:45:43.300662,2024-04-09 03:39:43.300662,54.0,Not completed,Connection timeout,2024-05-02 11:45:18.072893
4455,45,2212,Performance Review,Edit existing review,2024-05-14 23:46:58.030703,2024-05-15 00:40:58.030703,54.0,Not completed,Unable to process user input,2024-04-24 21:31:47.157659
4456,45,2233,Payroll,Create payroll notifications,2024-04-09 19:55:06.921342,2024-04-09 20:49:06.921342,54.0,Not completed,Permission denied,2024-05-06 02:47:21.457751
4457,45,2247,Payroll,Create payroll notifications,2024-04-01 00:39:07.375097,2024-04-01 01:15:07.375097,36.0,Not completed,Connection timeout,2024-04-24 03:37:36.657079
4458,45,2226,Performance Review,Submit for approval,2024-05-21 20:10:33.819397,2024-05-21 20:28:33.819397,18.0,Not completed,Invalid data format,2024-05-07 17:39:19.077714
4459,45,2204,Leave Management,Appeal leave status,2024-05-19 09:06:18.678755,2024-05-19 09:13:18.678755,7.0,Not completed,Connection timeout,2024-05-22 13:24:00.418952
4460,45,2208,Payroll,Edit payroll,2024-03-27 11:52:41.641586,2024-03-27 12:36:41.641586,44.0,Completed,,2024-05-13 01:01:16.529501
4461,45,2202,Performance Review,Delete review,2024-04-21 14:19:48.752182,2024-04-21 14:48:48.752182,29.0,Not completed,Database error,2024-04-06 04:30:26.131755
4462,45,2213,Performance Review,Delete review,2024-04-20 06:02:10.421480,2024-04-20 06:35:10.421480,33.0,Completed,,2024-04-03 02:51:02.419328
4463,45,2203,Leave Management,Submit for approval,2024-04-29 11:05:20.744116,2024-04-29 11:41:20.744116,36.0,Completed,,2024-04-25 04:34:47.594361
4464,45,2201,Payroll,Edit payroll,2024-04-02 18:20:55.026595,2024-04-02 19:18:55.026595,58.0,Not completed,Connection timeout,2024-05-11 18:06:39.134499
4465,45,2221,Leave Management,Submit for approval,2024-05-07 06:18:29.216426,2024-05-07 06:44:29.216426,26.0,Completed,,2024-03-25 08:08:42.365103
4466,45,2233,Performance Review,Start new review,2024-04-22 01:36:02.549081,2024-04-22 02:05:02.549081,29.0,Completed,,2024-05-10 04:36:19.713726
4467,45,2225,Payroll,Edit payroll,2024-05-01 12:56:34.072132,2024-05-01 13:27:34.072132,31.0,Completed,,2024-04-28 07:25:01.312064
4468,45,2203,Payroll,Submit payroll,2024-05-18 13:43:44.560243,2024-05-18 14:42:44.560243,59.0,Not completed,Unable to process user input,2024-04-18 07:06:53.398409
4469,45,2242,Payroll,Edit payroll,2024-05-05 08:25:24.993730,2024-05-05 09:08:24.993730,43.0,Not completed,Permission denied,2024-05-14 11:15:44.153042
4470,45,2204,Performance Review,Start new review,2024-03-25 16:36:17.346397,2024-03-25 17:11:17.346397,35.0,Completed,,2024-04-17 04:46:22.030221
4471,45,2237,Leave Management,Create new leave,2024-04-02 18:33:12.935367,2024-04-02 19:29:12.935367,56.0,Completed,,2024-05-17 19:43:01.580609
4472,45,2241,Performance Review,Submit for approval,2024-04-24 19:40:08.266713,2024-04-24 20:21:08.266713,41.0,Not completed,Invalid data format,2024-05-11 03:38:40.320027
4473,45,2224,Payroll,Edit payroll,2024-03-27 09:42:06.691778,2024-03-27 10:05:06.691778,23.0,Not completed,Connection timeout,2024-04-28 03:17:24.470001
4474,45,2211,Performance Review,Delete review,2024-04-03 04:04:43.423424,2024-04-03 05:03:43.423424,59.0,Not completed,Permission denied,2024-04-22 06:29:29.600577
4475,45,2234,Leave Management,Appeal leave status,2024-04-10 13:43:49.918647,2024-04-10 14:29:49.918647,46.0,Completed,,2024-04-26 04:39:50.386468
4476,45,2234,Leave Management,Create new leave,2024-03-31 00:25:01.785058,2024-03-31 01:04:01.785058,39.0,Not completed,Permission denied,2024-04-28 08:08:38.161386
4477,45,2203,Leave Management,Appeal leave status,2024-03-25 08:28:41.140926,2024-03-25 09:10:41.140926,42.0,Not completed,Connection timeout,2024-04-29 20:14:48.883084
4478,45,2222,Payroll,Edit payroll,2024-05-20 19:30:07.034758,2024-05-20 19:57:07.034758,27.0,Completed,,2024-04-03 19:09:25.301832
4479,45,2205,Payroll,Edit payroll,2024-05-09 02:07:48.624978,2024-05-09 03:01:48.624978,54.0,Not completed,Connection timeout,2024-05-10 23:50:25.856992
4480,45,2243,Payroll,Create payroll notifications,2024-05-03 13:05:12.437690,2024-05-03 13:19:12.437690,14.0,Not completed,Invalid data format,2024-05-13 23:30:41.823316
4481,45,2248,Payroll,Submit payroll,2024-04-29 04:25:00.154040,2024-04-29 05:15:00.154040,50.0,Completed,,2024-05-06 12:13:54.828615
4482,45,2217,Payroll,Submit payroll,2024-04-12 08:37:32.765921,2024-04-12 09:13:32.765921,36.0,Completed,,2024-05-18 14:29:04.016681
4483,45,2233,Leave Management,Delete leave submission,2024-05-06 04:30:26.727227,2024-05-06 04:42:26.727227,12.0,Completed,,2024-05-02 20:52:45.120396
4484,45,2249,Payroll,Edit payroll,2024-04-13 15:44:35.793817,2024-04-13 16:16:35.793817,32.0,Not completed,Invalid data format,2024-05-04 05:25:34.268234
4485,45,2216,Performance Review,Edit existing review,2024-04-29 11:36:11.636142,2024-04-29 12:24:11.636142,48.0,Not completed,Permission denied,2024-04-19 15:17:58.069530
4486,45,2206,Performance Review,Edit existing review,2024-04-26 18:38:05.011971,2024-04-26 19:14:05.011971,36.0,Not completed,Unable to process user input,2024-05-16 04:25:24.579886
4487,45,2222,Leave Management,Submit for approval,2024-04-19 09:33:08.618847,2024-04-19 10:02:08.618847,29.0,Not completed,Connection timeout,2024-04-13 04:43:21.154135
4488,45,2235,Payroll,Create payroll notifications,2024-05-03 02:07:23.411607,2024-05-03 02:56:23.411607,49.0,Completed,,2024-03-29 14:43:18.543164
4489,45,2203,Leave Management,Appeal leave status,2024-05-14 08:17:28.244057,2024-05-14 08:59:28.244057,42.0,Completed,,2024-05-17 10:23:53.044034
4490,45,2228,Leave Management,Submit for approval,2024-05-05 22:03:40.008119,2024-05-05 22:48:40.008119,45.0,Not completed,Permission denied,2024-05-15 18:16:06.488520
4491,45,2239,Payroll,Edit payroll,2024-05-09 16:16:20.541344,2024-05-09 16:51:20.541344,35.0,Completed,,2024-04-04 19:46:23.743049
4492,45,2231,Leave Management,Appeal leave status,2024-05-01 21:04:04.749703,2024-05-01 21:40:04.749703,36.0,Not completed,Permission denied,2024-04-26 03:10:02.692493
4493,45,2234,Leave Management,Delete leave submission,2024-05-07 03:13:23.271098,2024-05-07 04:05:23.271098,52.0,Not completed,Connection timeout,2024-04-20 05:40:40.645187
4494,45,2212,Leave Management,Create new leave,2024-05-09 20:22:00.228479,2024-05-09 20:33:00.228479,11.0,Not completed,Connection timeout,2024-04-14 09:09:32.538014
4495,45,2212,Leave Management,Delete leave submission,2024-04-03 11:45:30.899331,2024-04-03 11:57:30.899331,12.0,Not completed,Permission denied,2024-03-26 02:02:51.751123
4496,45,2201,Performance Review,Start new review,2024-04-06 23:07:24.051623,2024-04-06 23:49:24.051623,42.0,Not completed,Invalid data format,2024-05-09 00:55:12.872388
4497,45,2220,Leave Management,Create new leave,2024-05-15 06:21:59.197606,2024-05-15 06:49:59.197606,28.0,Completed,,2024-05-06 07:56:21.490229
4498,45,2235,Payroll,Create payroll notifications,2024-04-13 08:11:15.519943,2024-04-13 08:50:15.519943,39.0,Completed,,2024-05-14 17:51:59.322013
4499,45,2244,Leave Management,Delete leave submission,2024-04-20 13:45:25.285900,2024-04-20 14:14:25.285900,29.0,Completed,,2024-05-21 11:05:31.445440
4500,45,2246,Payroll,Edit payroll,2024-05-09 20:11:30.891136,2024-05-09 20:51:30.891136,40.0,Not completed,Permission denied,2024-03-29 08:21:04.504122
4501,46,2282,Performance Review,Delete review,2024-04-04 13:51:51.793127,2024-04-04 14:06:51.793127,15.0,Completed,,2024-05-21 10:46:37.635171
4502,46,2287,Payroll,Edit payroll,2024-04-03 08:30:58.378514,2024-04-03 09:05:58.378514,35.0,Completed,,2024-03-28 04:30:14.603831
4503,46,2286,Leave Management,Submit for approval,2024-04-16 16:36:15.972594,2024-04-16 16:47:15.972594,11.0,Completed,,2024-05-07 06:41:16.406409
4504,46,2253,Payroll,Edit payroll,2024-04-23 11:42:49.018550,2024-04-23 11:51:49.018550,9.0,Completed,,2024-03-28 21:30:58.160501
4505,46,2270,Payroll,Edit payroll,2024-05-10 22:39:53.013970,2024-05-10 23:13:53.013970,34.0,Not completed,Connection timeout,2024-05-03 17:03:42.658016
4506,46,2292,Leave Management,Submit for approval,2024-04-28 06:30:26.003082,2024-04-28 06:41:26.003082,11.0,Not completed,Unable to process user input,2024-04-02 19:51:42.704269
4507,46,2278,Leave Management,Create new leave,2024-03-24 19:24:17.615848,2024-03-24 20:11:17.615848,47.0,Completed,,2024-05-13 23:10:02.802211
4508,46,2264,Performance Review,Edit existing review,2024-04-04 04:35:42.984520,2024-04-04 05:06:42.984520,31.0,Not completed,Invalid data format,2024-04-04 05:48:46.081402
4509,46,2270,Payroll,Create payroll notifications,2024-04-27 17:32:25.905586,2024-04-27 18:04:25.905586,32.0,Not completed,Connection timeout,2024-04-29 20:36:30.650076
4510,46,2290,Payroll,Edit payroll,2024-03-26 08:01:57.444760,2024-03-26 08:06:57.444760,5.0,Completed,,2024-04-03 18:39:26.919809
4511,46,2297,Leave Management,Delete leave submission,2024-05-18 05:04:58.638294,2024-05-18 06:02:58.638294,58.0,Not completed,Invalid data format,2024-04-17 22:46:02.282444
4512,46,2269,Leave Management,Appeal leave status,2024-05-15 20:07:21.521081,2024-05-15 20:29:21.521081,22.0,Not completed,Unable to process user input,2024-05-04 21:01:47.442059
4513,46,2280,Leave Management,Create new leave,2024-05-09 09:30:02.015197,2024-05-09 09:42:02.015197,12.0,Not completed,Permission denied,2024-04-03 14:06:30.478689
4514,46,2286,Payroll,Create payroll notifications,2024-05-01 22:42:39.153104,2024-05-01 22:50:39.153104,8.0,Completed,,2024-04-27 09:22:02.737338
4515,46,2275,Performance Review,Submit for approval,2024-04-24 07:36:05.927814,2024-04-24 07:49:05.927814,13.0,Not completed,Permission denied,2024-04-10 15:56:17.593013
4516,46,2261,Performance Review,Start new review,2024-04-01 16:02:35.491071,2024-04-01 16:34:35.491071,32.0,Completed,,2024-05-03 14:40:09.648417
4517,46,2282,Performance Review,Start new review,2024-05-16 04:35:01.446103,2024-05-16 05:20:01.446103,45.0,Not completed,Database error,2024-03-31 00:01:17.110178
4518,46,2252,Leave Management,Appeal leave status,2024-04-03 14:48:48.713280,2024-04-03 14:54:48.713280,6.0,Not completed,Invalid data format,2024-05-09 16:26:31.078926
4519,46,2252,Leave Management,Submit for approval,2024-04-02 10:17:42.093881,2024-04-02 10:30:42.093881,13.0,Completed,,2024-05-14 04:31:49.609343
4520,46,2298,Leave Management,Delete leave submission,2024-04-15 05:48:24.741168,2024-04-15 06:25:24.741168,37.0,Completed,,2024-04-19 14:30:56.512432
4521,46,2284,Leave Management,Create new leave,2024-04-07 10:34:49.302629,2024-04-07 11:13:49.302629,39.0,Not completed,Connection timeout,2024-04-20 04:25:16.360625
4522,46,2288,Performance Review,Submit for approval,2024-05-22 08:25:05.280520,2024-05-22 09:23:05.280520,58.0,Not completed,Database error,2024-05-12 15:16:53.385645
4523,46,2285,Performance Review,Edit existing review,2024-03-24 09:24:12.405107,2024-03-24 09:57:12.405107,33.0,Not completed,Connection timeout,2024-04-04 07:41:53.660552
4524,46,2289,Payroll,Submit payroll,2024-05-02 05:44:32.935327,2024-05-02 06:24:32.935327,40.0,Completed,,2024-04-29 00:26:28.721042
4525,46,2256,Performance Review,Start new review,2024-04-07 17:34:28.865255,2024-04-07 18:21:28.865255,47.0,Completed,,2024-04-07 01:52:38.876110
4526,46,2291,Leave Management,Create new leave,2024-04-03 22:54:30.423401,2024-04-03 23:31:30.423401,37.0,Not completed,Permission denied,2024-03-29 08:16:37.690407
4527,46,2265,Performance Review,Edit existing review,2024-04-03 05:07:12.895469,2024-04-03 05:37:12.895469,30.0,Completed,,2024-05-13 00:21:43.336533
4528,46,2299,Performance Review,Edit existing review,2024-04-28 07:20:21.537218,2024-04-28 07:38:21.537218,18.0,Not completed,Connection timeout,2024-05-18 20:14:47.128915
4529,46,2277,Leave Management,Submit for approval,2024-03-28 22:04:45.699872,2024-03-28 22:22:45.699872,18.0,Completed,,2024-03-28 09:29:07.125548
4530,46,2297,Performance Review,Edit existing review,2024-05-02 05:14:51.687829,2024-05-02 06:12:51.687829,58.0,Completed,,2024-05-11 07:38:24.954052
4531,46,2277,Performance Review,Start new review,2024-03-28 02:51:45.836349,2024-03-28 03:11:45.836349,20.0,Not completed,Connection timeout,2024-04-27 19:05:06.304854
4532,46,2285,Leave Management,Delete leave submission,2024-04-17 03:07:10.744075,2024-04-17 03:14:10.744075,7.0,Completed,,2024-04-07 23:23:46.877454
4533,46,2285,Leave Management,Submit for approval,2024-04-14 19:12:17.199507,2024-04-14 19:24:17.199507,12.0,Not completed,Unable to process user input,2024-03-30 06:53:54.825707
4534,46,2275,Payroll,Create payroll notifications,2024-04-30 07:27:14.098400,2024-04-30 07:48:14.098400,21.0,Not completed,Connection timeout,2024-04-24 05:16:54.280628
4535,46,2251,Payroll,Edit payroll,2024-04-13 00:51:11.938794,2024-04-13 01:10:11.938794,19.0,Completed,,2024-04-12 20:01:45.716698
4536,46,2281,Leave Management,Submit for approval,2024-04-18 16:43:05.975060,2024-04-18 16:50:05.975060,7.0,Completed,,2024-04-16 10:50:42.320650
4537,46,2266,Leave Management,Delete leave submission,2024-04-21 06:03:59.316317,2024-04-21 06:22:59.316317,19.0,Not completed,Unable to process user input,2024-03-28 02:56:16.733941
4538,46,2276,Payroll,Submit payroll,2024-05-07 20:17:29.813674,2024-05-07 20:44:29.813674,27.0,Completed,,2024-03-28 13:47:17.419803
4539,46,2252,Performance Review,Edit existing review,2024-04-19 14:37:39.615074,2024-04-19 15:34:39.615074,57.0,Completed,,2024-04-29 07:54:03.091922
4540,46,2300,Leave Management,Delete leave submission,2024-04-13 20:14:26.332529,2024-04-13 20:44:26.332529,30.0,Not completed,Invalid data format,2024-05-12 03:35:20.751138
4541,46,2282,Leave Management,Delete leave submission,2024-03-31 04:45:42.186064,2024-03-31 05:31:42.186064,46.0,Not completed,Connection timeout,2024-04-10 03:49:40.376198
4542,46,2271,Payroll,Create payroll notifications,2024-05-03 22:52:30.732425,2024-05-03 23:27:30.732425,35.0,Completed,,2024-05-21 00:36:00.323733
4543,46,2285,Leave Management,Create new leave,2024-04-01 15:54:44.861399,2024-04-01 16:15:44.861399,21.0,Not completed,Unable to process user input,2024-04-04 08:50:21.931712
4544,46,2294,Leave Management,Create new leave,2024-04-25 05:49:55.977475,2024-04-25 06:43:55.977475,54.0,Completed,,2024-05-02 06:12:37.664165
4545,46,2273,Payroll,Submit payroll,2024-04-22 13:25:41.792876,2024-04-22 13:33:41.792876,8.0,Completed,,2024-03-31 00:08:15.498441
4546,46,2277,Leave Management,Submit for approval,2024-04-05 00:59:28.588056,2024-04-05 01:09:28.588056,10.0,Not completed,Unable to process user input,2024-04-20 11:36:11.572233
4547,46,2287,Leave Management,Submit for approval,2024-04-27 22:32:11.762583,2024-04-27 23:20:11.762583,48.0,Not completed,Invalid data format,2024-05-15 21:34:59.797797
4548,46,2276,Payroll,Submit payroll,2024-04-06 02:22:58.142408,2024-04-06 03:08:58.142408,46.0,Completed,,2024-04-07 20:47:02.438530
4549,46,2264,Leave Management,Create new leave,2024-05-04 05:01:05.775222,2024-05-04 05:44:05.775222,43.0,Completed,,2024-04-03 07:57:49.374987
4550,46,2293,Leave Management,Delete leave submission,2024-04-05 13:24:14.778746,2024-04-05 14:07:14.778746,43.0,Not completed,Permission denied,2024-04-07 03:09:39.597802
4551,46,2256,Payroll,Submit payroll,2024-04-21 07:31:49.926646,2024-04-21 08:31:49.926646,60.0,Completed,,2024-05-03 14:12:38.913036
4552,46,2264,Leave Management,Submit for approval,2024-04-25 10:14:18.195218,2024-04-25 10:31:18.195218,17.0,Completed,,2024-04-11 12:54:25.862037
4553,46,2283,Leave Management,Submit for approval,2024-04-14 13:22:11.578692,2024-04-14 13:55:11.578692,33.0,Completed,,2024-04-01 19:26:10.888625
4554,46,2270,Leave Management,Delete leave submission,2024-04-03 22:42:19.256805,2024-04-03 23:18:19.256805,36.0,Not completed,Unable to process user input,2024-05-23 05:23:16.720094
4555,46,2276,Payroll,Submit payroll,2024-04-08 15:38:40.693099,2024-04-08 16:04:40.693099,26.0,Completed,,2024-04-30 15:23:07.262955
4556,46,2261,Leave Management,Submit for approval,2024-04-25 23:43:00.068557,2024-04-26 00:39:00.068557,56.0,Completed,,2024-05-15 09:40:59.916215
4557,46,2270,Payroll,Edit payroll,2024-05-20 08:13:42.153883,2024-05-20 08:48:42.153883,35.0,Completed,,2024-04-03 19:10:10.265274
4558,46,2267,Leave Management,Submit for approval,2024-03-27 09:17:40.563093,2024-03-27 09:30:40.563093,13.0,Completed,,2024-04-03 06:25:01.763071
4559,46,2284,Leave Management,Delete leave submission,2024-05-02 20:48:51.789616,2024-05-02 20:59:51.789616,11.0,Completed,,2024-05-02 00:37:19.596220
4560,46,2252,Leave Management,Submit for approval,2024-03-31 09:29:32.091226,2024-03-31 09:48:32.091226,19.0,Not completed,Connection timeout,2024-04-15 09:51:18.122504
