FeedbackID,CompanyID,EmployeeID,ModuleName,FeedbackType,FeedbackText,FeedbackDate,Rating
13204,45,2241,Payroll,Bug,Suggestion: Add notifications for upcoming review deadlines.,2024-01-05,3.0
13205,45,2212,Leave Management,Bug,I found a bug when trying to delete a leave submission.,2023-10-25,2.0
13206,45,2223,Leave Management,Suggestion for improvement,The interface for submitting leave is not user-friendly.,2024-04-09,3.0
13207,45,2228,Performance Review,Suggestion for improvement,Bug: Unable to appeal leave status change.,2023-09-21,3.0
13208,45,2202,Leave Management,Suggestion for improvement,I encountered an error while trying to edit payroll details.,2024-05-20,2.0
13209,45,2233,Payroll,Suggestion for improvement,The system logs me out unexpectedly while working on performance reviews.,2023-12-28,4.0
13210,45,2218,Payroll,Suggestion for improvement,The interface for submitting leave is not user-friendly.,2024-04-19,3.0
13211,45,2226,Payroll,Bug,Suggestion: Provide more detailed error messages.,2023-12-13,3.0
13212,45,2215,Performance Review,Suggestion for improvement,The application crashes when I try to submit payroll.,2023-12-31,3.0
13213,45,2209,Payroll,Suggestion for improvement,The system logs me out unexpectedly while working on performance reviews.,2024-03-01,1.0
13214,45,2208,Performance Review,Suggestion for improvement,The system logs me out unexpectedly while working on performance reviews.,2023-09-22,2.0
13215,45,2221,Payroll,Suggestion for improvement,Bug: Unable to appeal leave status change.,2024-04-28,4.0
13216,45,2230,Leave Management,Suggestion for improvement,Suggestion: Include an option to export payroll data as CSV.,2024-05-17,3.0
13217,45,2213,Leave Management,Suggestion for improvement,Leave management does not show accurate leave balance.,2023-08-02,3.0
13218,45,2215,Performance Review,Suggestion for improvement,The application crashes when I try to submit payroll.,2023-07-04,3.0
13219,45,2235,Leave Management,Suggestion for improvement,Bug: Error message displayed when submitting payroll.,2024-05-10,4.0
13220,45,2222,Performance Review,Suggestion for improvement,The interface for submitting leave is not user-friendly.,2023-08-24,4.0
13221,45,2215,Payroll,Suggestion for improvement,There is a glitch in the payroll calculation.,2023-06-05,1.0
13222,45,2220,Payroll,Suggestion for improvement,Suggestion: Improve the search functionality in performance reviews.,2024-01-04,3.0
13223,45,2233,Leave Management,Suggestion for improvement,Suggestion: Make the review submission process more intuitive.,2024-02-13,5.0
13224,45,2249,Performance Review,Bug,There is a glitch in the payroll calculation.,2024-02-24,3.0
13225,45,2202,Leave Management,Bug,There is a bug in the leave management approval process.,2024-03-06,3.0
13226,45,2203,Payroll,Suggestion for improvement,Performance review module should allow adding attachments.,2023-06-27,3.0
13227,45,2239,Performance Review,Suggestion for improvement,Suggestion: Improve the search functionality in performance reviews.,2023-11-21,3.0
13228,45,2208,Leave Management,Bug,Leave status appeal process needs improvement.,2023-09-18,2.0
13229,45,2224,Payroll,Bug,I encountered an issue while starting a new performance review.,2024-04-04,4.0
13230,45,2232,Performance Review,Bug,Leave management approval workflow is confusing.,2024-01-18,3.0
13231,45,2245,Leave Management,Suggestion for improvement,Performance review module should allow adding attachments.,2023-11-14,3.0
13232,45,2224,Payroll,Suggestion for improvement,There is a glitch in the payroll calculation.,2023-10-25,3.0
13233,45,2238,Performance Review,Suggestion for improvement,Unable to start a new performance review for an employee.,2023-10-06,3.0
13234,45,2242,Performance Review,Suggestion for improvement,Bug: Unable to appeal leave status change.,2023-10-01,4.0
13235,45,2242,Payroll,Suggestion for improvement,The payroll module does not update employee details correctly.,2024-01-10,1.0
13236,45,2222,Payroll,Suggestion for improvement,The performance review module is missing some key functionalities.,2023-12-05,5.0
13237,45,2247,Performance Review,Bug,I encountered an error while trying to edit payroll details.,2023-11-28,4.0
13238,45,2204,Leave Management,Bug,Bug: Error message displayed when submitting payroll.,2023-11-07,3.0
13239,45,2224,Performance Review,Bug,Leave management does not show accurate leave balance.,2023-06-16,5.0
13240,45,2232,Performance Review,Bug,The interface for submitting leave is not user-friendly.,2023-06-04,2.0
13241,45,2207,Payroll,Suggestion for improvement,Leave status appeal process needs improvement.,2024-05-09,2.0
13242,45,2213,Leave Management,Suggestion for improvement,Suggestion: Add a feature to customize payroll notifications.,2024-03-07,4.0
13243,45,2243,Performance Review,Bug,Suggestion: Include a dashboard for quick performance metrics.,2024-03-27,1.0
13244,45,2237,Performance Review,Suggestion for improvement,The performance review module is missing some key functionalities.,2023-06-25,4.0
13245,45,2205,Payroll,Suggestion for improvement,Suggestion: Add notifications for upcoming review deadlines.,2023-09-04,3.0
13246,45,2236,Leave Management,Suggestion for improvement,Suggestion: Add a feature to customize payroll notifications.,2023-09-09,3.0
13247,45,2221,Performance Review,Bug,I encountered an issue while starting a new performance review.,2023-09-09,3.0
13248,45,2205,Leave Management,Bug,There is a glitch in the payroll calculation.,2023-11-23,3.0
13249,45,2221,Performance Review,Suggestion for improvement,Suggestion: Add notifications for upcoming review deadlines.,2024-03-31,1.0
13250,45,2234,Leave Management,Bug,Suggestion: Add a feature to customize payroll notifications.,2023-11-06,5.0
13251,45,2220,Payroll,Bug,The payroll module could use a better summary report feature.,2024-03-15,3.0
13252,45,2208,Leave Management,Suggestion for improvement,I encountered an issue while starting a new performance review.,2023-12-21,3.0
13253,45,2246,Performance Review,Suggestion for improvement,The performance review module is missing some key functionalities.,2023-10-05,4.0
13254,45,2202,Performance Review,Bug,It would be great if we could have more filtering options in the performance review module.,2023-07-27,4.0
13255,45,2229,Performance Review,Bug,There is a bug in the leave management approval process.,2023-06-28,2.0
13256,45,2220,Leave Management,Suggestion for improvement,Suggestion: Improve the load time for payroll reports.,2023-11-28,3.0
13257,45,2250,Payroll,Suggestion for improvement,I encountered an error while trying to edit payroll details.,2024-02-27,5.0
13258,45,2227,Performance Review,Bug,Leave management does not show accurate leave balance.,2024-04-04,2.0
13259,45,2220,Performance Review,Suggestion for improvement,Suggestion: Include an option to export payroll data as CSV.,2023-11-19,4.0
13260,45,2247,Leave Management,Suggestion for improvement,Suggestion: Allow bulk approval of leave requests.,2024-01-16,2.0
13261,45,2222,Leave Management,Bug,I encountered an issue while starting a new performance review.,2023-08-24,3.0
13262,45,2213,Leave Management,Suggestion for improvement,Leave management approval workflow is confusing.,2023-06-25,2.0
13263,45,2217,Payroll,Suggestion for improvement,The payroll module could use a better summary report feature.,2023-10-06,2.0
13264,45,2227,Leave Management,Bug,Leave management approval workflow is confusing.,2024-04-22,5.0
13265,45,2224,Performance Review,Bug,The payroll module could use a better summary report feature.,2024-04-08,4.0
13266,45,2204,Leave Management,Bug,Suggestion: Make the review submission process more intuitive.,2023-12-19,3.0
13267,45,2217,Performance Review,Bug,There is a bug in the leave management approval process.,2024-01-19,1.0
13268,45,2249,Payroll,Bug,Bug: Error message displayed when submitting payroll.,2024-04-07,3.0
13269,45,2214,Leave Management,Bug,Suggestion: Make the review submission process more intuitive.,2024-02-01,4.0
13270,45,2240,Payroll,Suggestion for improvement,Suggestion: Improve the search functionality in performance reviews.,2023-06-28,2.0
13271,45,2223,Leave Management,Suggestion for improvement,Suggestion: Allow bulk approval of leave requests.,2024-05-06,3.0
13272,45,2250,Performance Review,Bug,Suggestion: Include a dashboard for quick performance metrics.,2024-01-03,3.0
13273,45,2228,Leave Management,Bug,The application crashes when I try to submit payroll.,2023-10-14,4.0
13274,45,2242,Payroll,Suggestion for improvement,Leave status appeal process needs improvement.,2023-06-06,5.0
13275,45,2207,Leave Management,Bug,Bug: Error message displayed when submitting payroll.,2023-09-24,3.0
13276,45,2208,Performance Review,Bug,There is a glitch in the payroll calculation.,2024-02-05,3.0
13277,45,2203,Performance Review,Bug,Suggestion: Allow bulk approval of leave requests.,2023-06-22,3.0
13278,45,2201,Performance Review,Bug,Bug: Unable to appeal leave status change.,2024-02-17,2.0
13279,45,2207,Leave Management,Bug,Suggestion: Improve the load time for payroll reports.,2023-07-04,4.0
13280,45,2235,Payroll,Suggestion for improvement,Suggestion: Add notifications for upcoming review deadlines.,2023-10-20,2.0
13281,45,2215,Payroll,Suggestion for improvement,The system logs me out unexpectedly while working on performance reviews.,2023-12-03,3.0
13282,45,2202,Performance Review,Bug,Suggestion: Improve the load time for payroll reports.,2023-06-16,3.0
13283,45,2225,Performance Review,Bug,Unable to start a new performance review for an employee.,2023-06-29,2.0
13284,45,2232,Payroll,Bug,Unable to start a new performance review for an employee.,2024-04-01,3.0
13285,45,2217,Performance Review,Suggestion for improvement,It would be great if we could have more filtering options in the performance review module.,2024-05-09,3.0
13286,45,2210,Performance Review,Bug,I found a bug when trying to delete a leave submission.,2023-07-28,5.0
13287,45,2208,Payroll,Bug,Suggestion: Make the review submission process more intuitive.,2024-03-19,3.0
13288,45,2228,Payroll,Suggestion for improvement,Leave submission page takes too long to load.,2024-01-03,3.0
13289,45,2222,Payroll,Bug,Unable to start a new performance review for an employee.,2024-04-28,3.0
13290,45,2203,Payroll,Suggestion for improvement,Bug: Unable to appeal leave status change.,2024-05-12,3.0
13291,45,2214,Leave Management,Suggestion for improvement,The system logs me out unexpectedly while working on performance reviews.,2023-12-06,1.0
13292,45,2250,Payroll,Bug,Leave management does not show accurate leave balance.,2024-04-15,4.0
13293,45,2202,Performance Review,Suggestion for improvement,It would be great if we could have more filtering options in the performance review module.,2023-07-30,3.0
13294,45,2243,Performance Review,Bug,Unable to start a new performance review for an employee.,2024-01-18,4.0
13295,45,2206,Payroll,Suggestion for improvement,Suggestion: Improve the load time for payroll reports.,2024-04-28,2.0
13296,45,2211,Payroll,Bug,Suggestion: Include a dashboard for quick performance metrics.,2023-08-15,1.0
13297,45,2245,Payroll,Suggestion for improvement,Leave management approval workflow is confusing.,2024-05-18,2.0
13298,45,2248,Leave Management,Bug,Suggestion: Include an option to export payroll data as CSV.,2024-01-26,3.0
13299,45,2238,Payroll,Bug,Suggestion: Allow bulk approval of leave requests.,2023-07-31,2.0
13300,45,2250,Leave Management,Suggestion for improvement,Leave management does not show accurate leave balance.,2023-10-04,3.0
13301,45,2214,Leave Management,Suggestion for improvement,Suggestion: Make the review submission process more intuitive.,2023-06-16,2.0
13302,45,2243,Leave Management,Suggestion for improvement,I encountered an issue while starting a new performance review.,2024-02-22,5.0
13303,45,2213,Payroll,Bug,Bug: Unable to appeal leave status change.,2023-10-22,2.0
13304,45,2207,Performance Review,Suggestion for improvement,Leave management does not show accurate leave balance.,2024-04-06,3.0
13305,45,2215,Payroll,Suggestion for improvement,Leave management approval workflow is confusing.,2024-02-02,4.0
13306,45,2249,Performance Review,Bug,Suggestion: Add a feature to customize payroll notifications.,2023-07-06,3.0
